1718,tune,214,tune (v) 1279 tune (n) Hum 1198 tuning (n) 214 tuner (n) Sci 192 tuned (j) Med 23 tuneful (j) Hum 4 tuneless (j) His+Rel 2 tunelessly (r) Hum 1,
1719,symbiosis,212,symbiosis (n) 212,
1720,interchange,212,interchange (n) 358 interchangeable (j) 310 interchangeably (r) 212 interchangeability (n) Hum 39 interchange (v) 23,
1721,submissive,211,submissive (j) 211 submissiveness (n) Rel 67 submissively (r) 17,
1722,obsolescence,210,obsolescence (n) 210 obsolescent (j) His 30,
1723,delimit,209,delimit (v) 209 delimitation (n) Law 82 delimited (j) 24,
1724,psychoanalyst,208,psychoanalyst (n) 208,
1725,servitude,207,servitude (n) 207,
1726,monogamy,207,monogamous (j) 207 monogamy (n) 137,
1727,interpolate,206,interpolation (n) 116 interpolate (v) 90 interpolated (j) Hum 68,
1728,emotive,205,emotive (j) 205,
1729,dismantle,205,dismantle (v) 840 dismantling (n) 205 dismantlement (n) His 30 dismantled (j) 15,
1730,portable,205,portable (j) Sci 1753 portability (n) 205 portable (n) Sci 134,
1731,preconceived,204,preconceived (j) 204,
1732,root,204,root (n) 7137 root (v) 2602 grass-roots (n) 1229 rooted (j) 204 rootedness (n) 88 rootless (j) 47 rooting (j) Sci 28 rootlessness (n) 23 rooting (n) Rel 12 rootlet (n) Med 8,
1733,laud,204,laud (v) 287 laudable (j) 204 laudatory (j) Hum 67 laudably (r) Rel 11 lauded (j) 7,
1734,conceal,204,conceal (v) 1323 concealed (j) 206 concealment (n) 204 unconcealed (j) Law+Hum 14 concealing (j) His+Hum 6,
1735,catalyse,203,catalytic (j) Sci 312 catalyze (v) 203,
1736,append,203,appendage (n) Sci 298 append (v) 203,
1737,manifold,200,manifold (j) 200 manifold (n) Sci 183,
1738,inadvertent,200,inadvertently (r) 665 inadvertent (j) 200 inadvertence (n) Law 11,
1739,onwards,200,onward (r) 443 onwards (r) 200 Onward (j) Law 8,
1740,profit,198,profit (n) Fin 7140 nonprofit (j) 1811 profitable (j) Fin 1617 profit (v) 836 profitability (n) Fin 598 profitably (r) 198 unprofitable (j) Fin 169 profiteering (n) His 72profiteer (n) Law 41 nonprofit (n) Law 14 profitless (j) Fin 6 profiteer (v) Med 4,
1741,underestimate,197,underestimate (v) 1335 underestimation (n) 136 underestimate (n) 61 underestimated (j) Edu 13,
1742,dispense,197,dispense (v) 731 dispensation (n) 197 dispenser (n) 171 dispensing (n) Med 78 dispensary (n) His 70,
1743,germane,195,germane (j) 195,
1744,bifurcate,193,bifurcation (n) 134 bifurcated (j) Law 95 bifurcate (v) 59,
1745,nebulous,193,nebulous (j) 193,
1746,laborious,190,laborious (j) 190 laboriously (r) 82,
1747,hospitable,189,hospitable (j) 286 inhospitable (j) 189 hospitably (r) Hum 9,
1748,unanimity,188,unanimity (n) 188,
1749,skew,187,skew (v) 484 skewed (j) 187 skew (n) Sci 128 skewing (n) 12,
1750,irreconcilable,186,irreconcilable (j) 186,
1751,energy,185,energy (n) 29854 energetic (j) 1043 energize (v) 569 energetically (r) 185 energized (j) Med 86 energetics (n) Sci 44 energizer (n) Med 40 energizing (j) Med 26,
1752,culpable,185,culpability (n) 185 culpable (j) 135,
1753,inimical,184,inimical (j) 184,
1754,weigh,184,weigh (v) 3350 weighing (n) 184,
1755,salary,184,salary (n) 3753 salaried (j) 184,
1756,nest,183,nest (n) Sci 1942 nest (v) Sci 499 nesting (j) Sci 246 nested (j) 183,
1757,modus,181,modus (n) 181,
1758,mingle,181,mingle (v) 366 intermingle (v) 120 intermingling (n) 61 mingling (n) 52 mingled (j) Hum 18 intermingled (j) 11,
1759,upsurge,181,upsurge (n) 181,
1760,first,181,first (m) 123671 first (r) 3347 firstly (r) 181 first (n) Edu 144,
1761,disentangle,180,disentangle (v) 180,
1762,ubiquity,180,ubiquity (n) 180,
1763,idiosyncrasy,179,idiosyncrasy (n) 179,
1764,functionary,178,functionary (n) 178,
1765,discontinuous,177,discontinuous (j) 177,
1766,destabilize,177,destabilize (v) His 648 destabilization (n) 177 destabilizing (j) His 106 destabilized (j) His+Hum 13,
1767,vicissitude,177,vicissitude (n) 177,
1768,single,177,single (j) 21557 single (v) 641 single (n) Rel 409 singly (r) 177 singleness (n) Rel 32,
1769,paleolithic,176,paleolithic (j) 176,
1770,mesh,175,mesh (n) Sci 847 enmesh (v) 175 mesh (v) 85 enmeshment (n) Hum 40 enmeshed (j) Rel 20 meshing (n) Hum 14,
1771,fund,174,fund (n) Fin 21571 funding (n) 7460 fund (v) 4115 funded (j) 611 funder (n) 174 unfunded (j) Law 115,
1772,blur,173,blur (v) 1013 blur (n) Sci 240 blurring (n) 173 blurry (j) Sci 138 blurred (j) 123 blurring (j) Sci 15,
1773,bylaw,173,bylaw (n) 173,
1774,tangent,173,tangential (j) 111 tangentially (r) 62 tangent (n) 55 tangent (j) Sci 44,
1775,neurosis,172,neurosis (n) 172,
1776,enquire,172,enquiry (n) 172 enquire (v) 50,
1777,opacity,171,opacity (n) 171,
1778,TRUE,171,true (j) 21207 truly (r) 6388 untrue (j) 211 truism (n) 171 true (r) Rel 26 true (v) Rel 20,
1779,discredit,170,discredit (v) 750 discredited (j) 170 discrediting (n) Law 24 discreditable (j) His 12,
1780,disenchant,170,disenchantment (n) 170 disenchanted (j) 138,
1781,apathy,168,apathy (n) 314 apathetic (j) 168,
1782,disallow,165,disallow (v) 165,
1783,venerate,165,veneration (n) Hum 234 venerate (v) 165 venerated (j) Hum 57,
1784,partiality,165,impartial (j) Law 578 impartiality (n) 165 partiality (n) 75 impartially (r) Law 51,
1785,panoply,162,panoply (n) 162,
1786,diametrically,162,diametrically (r) 162,
1787,better,162,better (j) 21979 better (r) 17681 better (n) 220 better (v) 211 betterment (n) 162,
1788,constancy,161,constancy (n) 161 inconstancy (n) Hum 22,
1789,ingrain,159,ingrain (v) 181 ingrained (j) 159 ingrain (n) Edu+Soc 4,
1790,post,159,post (n) 5949 post (v) 1664 postal (j) 565 post (j) Soc 383 postage (n) 346 posting (n) 319 post (r) 159 posted (j) 88,
1791,sufficiency,158,insufficiency (n) Med 197 sufficiency (n) 158,
1792,vague,157,vague (j) 1557 vaguely (r) 433 vagueness (n) 157,
1793,unidimensional,155,unidimensional (j) 155,
1794,worth,154,worth (i) 6840 worth (n) 2883 worthy (j) 1738 worthy (n) 471 worthless (j) 439 unworthy (j) Rel 269 worthiness (n) 102 worthlessness (n) 52,
1795,remunerate,152,remuneration (n) 152 remunerative (j) 27 remunerate (v) Hum 21,
1796,profess,152,profess (v) 582 professed (j) 152,
1797,prefix,151,prefix (n) 151 prefix (v) Hum 17,
1798,transfer,151,transfer (n) Edu 7653 transfer (v) 5432 transferable (j) Edu 210 transference (n) 151 transferred (j) 122 transferability (n) Edu 116 transferee (n) Law 35 transferral(n) Hum 13,
1799,trace,150,trace (v) 3786 trace (n) 1961 traceable (j) 150 tracing (n) Med 131 untraceable (j) 19,
1800,preset,150,preset (j) 150 preset (v) Sci 69,
1801,dovetail,149,dovetail (v) 149 dovetail (n) Sci 78,
1802,legalistic,147,legalistic (j) 147,
1803,capitulate,147,capitulate (v) 171 capitulation (n) 147,
1804,multilingual,147,multilingual (j) 147,
1805,annotate,146,annotation (n) Rel 261 annotated (j) Hum 171 annotate (v) 146,
1806,aberrant,145,aberrant (j) 145 aberrant (n) Hum 21,
1807,class,145,class (n) Edu 41519 middle-class (j) 1958 working-class (j) His 906 class (v) 145 classy (j) 89 classless (j) Law 47 subclass (n) Med 22,
1808,subservient,144,subservient (j) 144 subservience (n) 115,
1809,card,143,card (n) 10376 card (v) 143,
1810,egocentric,142,egocentric (j) 142 egocentricity (n) Rel 19,
1811,aver,141,aver (v) 141,
1812,expropriate,140,expropriation (n) Law 236 expropriate (v) 140 expropriated (j) Law 18,
1813,husbandry,140,husbandry (n) 140,
1814,propound,140,propound (v) 140,
1815,sterile,139,sterile (j) Med 633 sterilization (n) His 324 sterilize (v) 196 sterility (n) 139 sterilized (j) Med 38 sterilizer (n) Sci 7,
1816,principality,138,principality (n) 138,
1817,request,138,request (n) 5267 request (v) 3735 requested (j) 138 requester (n) Law 17,
1818,ferment,138,fermentation (n) Sci 225 ferment (v) 161 ferment (n) 138 fermented (j) Med 76 fermenting (j) Sci 9,
1819,gradation,137,gradation (n) 137,
1820,arrange,136,arrangement (n) 6525 arrange (v) 3843 rearrange (v) 382 rearrangement (n) 136 arranged (j) 102 prearranged (j) 54 arranger (n) Hum 47 rearranging (n) 5,
1821,poignant,136,poignant (j) 405 poignantly (r) 136 poignancy (n) Hum 61,
1822,injure,135,injury (n) Med 7801 injure (v) 1266 injured (j) Med 765 injurious (j) 135 uninjured (j) Med 28,
1823,disassociate,132,disassociate (v) 132,
1824,surprise,131,surprising (j) 4729 surprise (n) 4032 surprisingly (r) 3487 surprised (j) 1985 surprise (v) 1121 unsurprisingly (r) 131 unsurprising (j) 13 unsurprised (j) 6,
1825,disequilibrium,129,disequilibrium (n) 129,
1826,militate,128,militate (v) 128,
1827,metallurgy,127,metallurgy (n) 127 metallurgical (j) 73 metallurgist (n) Sci 33,
1828,multilayered,127,multilayered (j) 127,
1829,second,126,second (m) 38393 second (n) 12618 secondary (j) Edu 7351 postsecondary (j) Edu 1147 secondary (n) Med 1069 secondly (r) 732 second (v) 154 secondarily (r) 126,
1830,vex,126,vex (v) 165 vexing (j) 126 vexed (j) Hum 62 vexation (n) Hum 54 vexatious (j) Law 19,
1831,programme,125,program (n) Edu 100151 program (v) 2851 programming (n) Edu 2465 programmer (n) 720 programmatic (j) Edu 533 programmable (j) Sci 278 programmed (j) 125,
1832,systematize,123,systematize (v) 123 systematization (n) His 34 systematized (j) 16,
1833,xenophobia,123,xenophobia (n) 159 xenophobic (j) 123,
1834,arc,122,arc (n) 1169 arc (v) 122 arcing (j) Med 3,
1835,military,121,military (j) His 35119 military (n) 3525 militarily (r) His 434 militarism (n) 305 militaristic (j) 121 militarist (n) His 84,
1836,copy,120,copy (n) 5363 copy (v) 1850 copier (n) Fin 192 copying (n) 120 copyist (n) Hum 55 copied (j) Hum 37,
1837,depredation,118,depredation (n) 118,
1838,appraise,118,appraisal (n) Soc 1750 appraise (v) Edu 387 reappraisal (n) 118 appraiser (n) Fin 57 appraised (j) Fin 24 reappraise (v) 23 appraising (j) Rel+Med 2,
1839,propitious,118,propitious (j) 118,
1840,rejoinder,117,rejoinder (n) 117,
1841,bibliography,116,bibliography (n) Hum 710 bibliographic (j) 116 bibliographical (j) His+Hum 64 bibliographer (n) His 24,
1842,abort,115,abortion (n) Law+Rel 4234 abort (v) 291 abortive (j) 115 aborted (j) 95,
1843,redirection,115,redirection (n) 115,
1844,reversion,115,reversion (n) 115,
1845,maximal,115,maximal (j) Med 556 maximally (r) 115,
1846,privation,114,privation (n) 114,
1847,inborn,114,inborn (j) 114,
1848,palatable,112,palatable (j) 246 unpalatable (j) 112,
1849,imprimatur,111,imprimatur (n) 111,
1850,join,110,join (v) 12715 rejoin (v) 268 joining (n) 110 joined (j) 66 join (n) Sci 48,
1851,serendipitous,110,serendipitous (j) 110 serendipity (n) 96,
1852,quiescent,108,quiescent (j) 108,
1853,bounds,108,boundless (j) 193 bounded (j) 144 unbounded (j) 108 bounding (j) 15 boundlessly (r) Rel 6,
1854,credible,108,credibility (n) 2092 credible (j) 1262 credibly (r) 108,
1855,immemorial,107,immemorial (j) 107,
1856,rapacious,107,rapacious (j) 107 rapacity (n) 19,
1857,tanzania,107,Tanzanian (j) 107 Tanzanian (n) 31,
1858,return,106,return (v) 18775 return (n) 11556 returning (j) 131 return (j) 115 returned (j) 106 returnee (n) His 78 returning (n) 42 returnable (j) Sci 17 unreturned (j) Med 5returner (n) Edu+Sci 3,
1859,reflex,106,reflex (n) Med 540 reflexive (n) Hum 278 reflex (j) Med 198 reflexivity (n) 106,
1860,inescapable,106,inescapable (j) 409 inescapably (r) 106,
1861,internecine,105,internecine (j) 105,
1862,apace,104,apace (r) 104,
1863,upgrade,104,upgrade (v) 1577 upgrade (n) Sci 948 upgraded (j) Sci 122 upgrading (n) 104,
1864,appear,103,appear (v) 40754 appearance (n) 6538 reappear (v) 441 reappearance (n) 103,
1865,admixture,103,admixture (n) 103,
1866,ban,103,ban (v) 2102 ban (n) 2064 banned (j) 198 banning (n) 103,
1867,lament,103,lament (v) 1071 lament (n) 292 lamentation (n) Hum+Rel 118 lamentable (j) 79 lamentably (r) 24 lamented (j) His 7,
1868,inchoate,103,inchoate (j) 103,
1869,epoch,103,epoch (n) 782 epochal (j) 103,
1870,conversation,101,conversation (n) 6674 conversational (j) Hum 435 conversant (j) 101 conversationalist (n) 23 conversationally (r) Soc 9,
1871,victim,101,victim (n) 9548 victimization (n) Soc 1536 victimize (v) 472 victimized (j) 101 victimless (j) Law 21,
1872,negotiate,99,negotiation (n) Law 6637 negotiate (v) 4646 negotiator (n) Law 710 negotiating (n) Law 647 negotiated (j) Law 637 renegotiate (v) 232 renegotiation (n) 99renegotiated (j) Law 12 negotiating (j) Law 12,
1873,habituate,98,habituation (n) Rel 125 habituate (v) 98 habituated (j) His 18,
1874,mechanise,97,mechanistic (j) Rel 300 mechanization (n) 167 mechanized (j) 126 mechanize (v) 97,
1875,controvert,96,incontrovertible (j) 96 incontrovertibly (r) 20 controvert (v) Hum 20,
1876,curtail,96,curtail (v) 817 curtailment (n) 96 curtailed (j) 12,
1877,invidious,95,invidious (j) 95 invidiously (r) Law 21,
1878,forge,95,forge (v) 1877 forgery (n) 136 forged (j) 131 forge (n) 98 forging (n) 95 forger (n) Edu 62,
1879,toolkit,93,toolkit (n) 93,
1880,ennoble,92,ennoble (v) 92 ennobling (j) Hum 8,
1881,intrigue,92,intriguing (j) 1426 intrigue (v) 523 intrigue (n) 314 intriguingly (r) 92,
1882,suspect,88,suspect (v) 3793 suspect (n) 1192 suspected (j) Med 779 unsuspecting (j) 177 suspect (j) 94 unsuspected (j) 88,
1883,obfuscate,88,obfuscate (v) 88 obfuscation (n) Hum 47,
1884,peruse,88,peruse (v) 183 perusal (n) 88,
1885,quasi,88,quasi (j) 56 quasi (r) 32,
1886,collate,87,collate (v) 87 collation (n) Hum 20,
1887,expensive,86,expensive (j) 5731 inexpensive (j) 1390 inexpensively (r) 86 expensively (r) 42,
1888,disharmony,85,disharmony (n) 85,
1889,malign,85,malignant (j) Med 711 malignancy (n) Med 385 malign (v) 95 malign (j) 85 maligned (j) 33,
1890,debilitate,85,debilitating (j) 498 debilitate (v) 85 debilitative (j) Soc 28 debilitation (n) His 23 debilitated (j) 20,
1891,atom,85,atom (n) Sci 3650 atomic (j) Sci 1999 subatomic (j) Sci 196 atomize (v) 56 atomized (j) 29 atomism (n) Rel 21 atomizer (n) Sci 14,
1892,stymy,85,stymie (v) 195 stymie (n) 85 stymied (j) His 11,
1893,avow,83,avowed (j) 130 avow (v) 83 avowedly (r) 67,
1894,disclaim,83,disclaimer (n) 232 disclaim (v) 83,
1895,hedonist,82,hedonism (n) 82 hedonistic (j) 66 hedonist (n) 17,
1896,emancipate,82,emancipation (n) 504 emancipate (v) 130 emancipatory (j) 82 emancipated (j) 44,
1897,market,82,market (n) 39469 marketing (n) Fin 4882 market (v) 4590 marketer (n) Fin 475 marketable (j) 307 marketability (n) 82 marketeer (n) Law 38 marketed (j) Sci 14,
1898,lay,79,lay (v) 8853 lay (j) Rel 1454 laying (n) 79 laid (j) 40,
1899,compartment,79,compartment (n) Med 712 compartmentalize (v) 113 compartmentalization (n) 79 compartmentalized (j) 29,
1900,multifarious,76,multifarious (j) 76,
1901,numerator,75,numerator (n) 75,
1902,remit,75,remittance (n) His 458 remit (v) 75 remit (n) Med 29,
1903,award,75,award (n) 5593 award (v) 2741 awarding (n) 75,
1904,aggrandize,74,aggrandizement (n) 74 aggrandize (v) Law+Hum 26,
1905,hellenic,74,Hellenistic (j) 115 Hellenic (j) 74,
1906,pseudo,73,pseudo (j) 73,
1907,replenish,72,replenish (v) 370 replenishment (n) 72 replenished (j) 7,
1908,countrywide,72,countrywide (j) 72,
1909,extirpate,71,extirpate (v) 71 extirpation (n) 45,
1910,guidepost,70,guidepost (n) 70,
1911,demoralise,70,demoralize (v) His 199 demoralization (n) 70 demoralized (j) His 51 demoralizing (j) 32,
1912,contradistinction,70,contradistinction (n) 70,
1913,trenchant,70,trenchant (j) 70 trenchantly (r) 15,
1914,transcribe,69,transcribe (v) 832 transcriber (n) Soc 122 transcribed (j) 69,
1915,mutable,69,mutable (j) 69 mutability (n) Hum 50,
1916,offset,68,offset (v) 1525 offset (j) Sci 229 offset (n) Sci 106 offsetting (j) 68,
1917,mess,65,messy (j) 868 mess (n) 857 mess (v) 277 messiness (n) 65 messiest (j) Law 5 messily (r) Sci 2,
1918,record,65,record (n) 15208 record (v) 9980 recording (n) Hum 2752 recorder (n) 1166 recorded (j) 815 unrecorded (j) 65 record (j) 34 recording (j) 15,
1919,disc,65,disk (n) Sci 5248 disc (n) Sci 1779 diskette (n) 65,
1920,corrupt,64,corruption (n) His 2941 corrupt (j) 1258 corrupt (v) 372 corrupting (j) 64 corrupted (j) 56 incorruptible (j) 29 corruptible (j) Hum 23 corruptly (r) His 8,
1921,biannual,64,biannual (j) 64,
1922,agglomerate,63,agglomeration (n) 63,
1923,contaminate,63,contamination (n) Med 2029 contaminate (v) Med 999 contaminated (j) Med 739 uncontaminated (j) 63 contaminating (j) 20,
1924,evenly,63,evenly (r) 883 uneven (j) 792 unevenly (r) 169 unevenness (n) 63 evenness (n) 33,
1925,explicable,62,inexplicable (j) 224 inexplicably (r) 140 explicable (j) 62,
1926,acquisitive,62,acquisitive (j) 62 acquisitiveness (n) 25,
1927,indivisible,61,indivisible (j) Rel 149 divisible (j) 61,
1928,foresee,60,foresee (v) 873 foreseeable (j) Law 608 unforeseen (j) 282 unforeseeable (j) 60,
1929,fracture,60,fracture (n) Med 2841 fractured (j) 256 fracture (v) 196 fracturing (n) 60,
1930,businessperson,60,businessperson (n) 60,
1931,probity,59,probity (n) 59,
1932,perforce,59,perforce (r) 59,
1933,slave,59,slave (n) His 5006 slavery (n) His 2706 slave (v) 87 slavish (j) 59 slavishly (r) 49,
1934,purvey,57,purveyor (n) 194 purvey (v) 57,
1935,insuperable,57,insuperable (j) 57,
1936,abridge,56,abridge (v) Law 73 abridged (j) 56 abridgement (n) Law 12,
1937,number,55,number (n) 73345 number (v) 814 numbered (j) 211 numbering (n) 55 numberless (j) 27 unnumbered (j) Hum 21,
1938,strident,55,strident (j) 216 stridently (r) 55,
1939,wane,55,wane (v) 588 waning (j) 202 wane (n) 124 waning (n) 55,
1940,prima,54,prima (j) Law 114 prima (r) 54,
1941,cognisance,54,cognizant (j) Edu 251 cognizance (n) 54,
1942,insidious,54,insidious (j) 351 insidiously (r) 54,
1943,indolent,54,indolent (j) Med 58 indolence (n) 54,
1944,update,52,update (v) 1975 update (n) Sci 1356 updated (j) 535 updating (n) 52,
1945,mention,50,mention (v) 11541 mention (n) 1910 unmentioned (j) 50 unmentionable (j) Law 17 unmentionable (n) His 5,
1946,militant,50,militant (j) His 842 militant (n) His 532 militancy (n) His 262 militantly (r) 50,
1947,homepage,50,homepage (n) 50,
1948,assiduous,50,assiduously (r) 121 assiduous (j) 50,
1949,compel,50,compel (v) 2603 compelling (j) 2173 compellingly (r) 50,
1950,thereupon,48,thereupon (r) 48,
1951,pool,47,pool (n) 4843 pool (v) 443 pooled (j) Med 211 pooling (n) 47,
1952,malefactor,47,malefactor (n) 47,
1953,disfavour,46,disfavor (v) 46 disfavor (n) 37 disfavored (j) Law 22,
1954,disinclined,46,disinclined (j) 64 disinclination (n) 46,
1955,consume,45,consumer (n) 12144 consume (v) 4638 consumerism (n) Rel 424 consuming (j) 80 consumable (j) 45 consumed (j) 11,
1956,brainstorm,44,brainstorm (v) Edu 187 brainstorming (n) Edu 159 brainstorming (j) 44 brainstorm (n) 38,
1957,homogenize,44,homogenize (v) 144 homogenized (j) 44 homogenizing (j) 44,
1958,wholesale,43,wholesale (j) 914 wholesaler (n) Fin 250 wholesale (n) 43 wholesale (r) 36,
1959,capitalise,42,capitalize (v) 904 capitalization (n) Fin 299 capitalized (j) 42,
1960,archetype,41,archetypal (j) Hum+Rel 399 archetype (n) Hum 356 archetypical (j) 41,
1961,erosive,41,erosive (j) 41,
1962,regiment,41,regiment (n) His 1099 regimental (j) His 154 regimented (j) 71 regimentation (n) 41 regiment (v) 22,
